ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( ft);LOCATION Speed ( Kmh);LOCATION Accuracy ( ft);Temperature ( °F);Level (%);Voltage (Volt);Time since start in ms ; 
-1.6339; 0.2959; 9.2386; 0.0242; 0.0337; 0.0; 107.61; -1.1; -11.25; 44.928883; -93.09775; 837.7; 51.3; 22.6; 65.7; 60.0; 3.792; 73816; 
-1.4449; 0.0388; 9.6013; 0.0; -0.0569; 0.0; 107.58; -1.02; -10.78; 44.928883; -93.09775; 837.7; 51.3; 22.6; 65.7; 60.0; 3.792; 74316; 
-1.4078; 0.2489; 10.104; 0.0; 0.0326; 0.0; 107.5; -0.98; -10.14; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 74816; 
-1.1923; 0.1362; 9.6121; 0.0327; 0.0; 0.0; 107.73; -1.04; -9.03; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 75340; 
-0.5541; 0.232; 9.8581; 0.0; -0.0781; 0.0; 108.16; -1.15; -7.57; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 75905; 
-0.3417; 0.1392; 9.8928; 0.0; -0.0483; 0.0; 108.36; -1.06; -5.79; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 76405; 
-0.0639; 0.1004; 10.2125; -0.031; 0.0; 0.0; 108.54; -0.69; -4.4; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 76944; 
-0.1843; -0.0657; 9.7775; 0.0; 0.0261; 0.0; 108.91; -0.22; -3.58; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 77458; 
-2.7633; -1.0634; 9.4817; -0.0475; 0.0196; 0.1274; 110.05; 0.11; 4.53; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 77977; 
-3.4327; -1.3394; 9.2599; -0.0806; -0.0284; 0.2404; 101.8; 4.44; -11.94; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 78487; 
-3.5955; -1.8723; 9.096; -0.104; 0.0473; 0.3619; 97.9; 5.63; -14.04; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 78997; 
-3.6097; -2.6715; 9.5473; -0.1179; 0.0367; 0.3885; 90.8; 8.41; -18.06; 44.92931; -93.097725; 837.4; 50.399998; 25.8; 65.7; 60.0; 3.792; 79497; 
-3.7123; -2.2581; 9.3216; -0.168; 0.0867; 0.3981; 88.2; 10.06; -22.12; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 79998; 
-3.691; -2.209; 8.4068; -0.2223; 0.0313; 0.3235; 87.85; 10.14; -24.12; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 80498; 
-4.1323; -2.4425; 9.4395; -0.1232; 0.0249; 0.3619; 87.28; 10.8; -26.16; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 81002; 
-4.0679; -2.1099; 9.1803; -0.1115; 0.026; 0.2425; 88.29; 10.57; -27.66; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 81522; 
-4.0015; -2.2088; 8.8447; -0.0667; 0.0462; 0.2084; 89.93; 10.6; -28.37; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 82022; 
-4.3401; -1.1288; 9.2865; -0.0262; 0.0; 0.1348; 99.28; 9.36; 28.03; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 82523; 
-4.2688; -0.6535; 9.1837; 0.0175; 0.1273; 0.0644; 95.71; 6.65; -27.75; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 83023; 
-2.839; -0.526; 9.4091; 0.0; 0.0; 0.0414; 97.18; 5.21; -25.41; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 83529; 
-4.1347; -0.4766; 9.2309; -0.0334; -0.0828; 0.0326; 98.13; 4.21; -23.43; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 84029; 
-4.0395; -0.2558; 9.1593; 0.0; -0.037; 0.0; 98.31; 3.23; -23.35; 44.92964; -93.09777; 830.0; 23.4; 29.0; 65.7; 60.0; 3.792; 84529; 
-4.0254; -0.2015; 9.1339; 0.0; -0.0275; 0.0; 98.09; 2.67; -23.57; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 85046; 
-3.8573; -0.2182; 9.1425; 0.0; 0.0; 0.0; 98.04; 2.33; -23.59; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 85547; 
-4.0414; -0.1063; 9.2056; -0.0269; 0.0; 0.0; 97.88; 1.8; -23.51; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 86060; 
-3.9338; -0.1061; 9.0021; 0.0241; 0.0407; 0.0; 97.88; 1.36; -23.53; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 86567; 
-3.9224; 0.0196; 9.1433; 0.0; -0.0627; 0.0; 98.02; 0.84; -23.63; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 87068; 
-3.9292; -0.0076; 9.2343; 0.0; -0.0264; -0.0195; 98.31; 0.32; -23.57; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 87568; 
-3.7506; -0.0087; 9.0638; 0.0; -0.0179; 0.0; 98.03; 0.34; -23.37; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 88069; 
-3.7867; 0.0265; 9.0532; 0.0; 0.0227; 0.0; 97.86; 0.25; -23.14; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 88569; 
-3.6886; -0.3375; 9.1574; 0.0; 0.0; 0.0296; 97.49; 0.69; -22.9; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 89084; 
-3.8036; -0.1042; 9.3659; -0.0229; -0.0317; 0.0; 97.42; 0.79; -22.84; 44.929672; -93.09821; 795.2; 30.599998; 29.0; 65.7; 60.0; 3.792; 89584; 
-3.8403; 0.235; 9.2719; 0.0; 0.0; 0.0; 97.84; 0.23; -22.7; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 90084; 
-3.7392; 0.0552; 9.1466; 0.0249; 0.0738; 0.0; 98.23; -0.13; -22.59; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 90585; 
-3.7156; -0.0231; 8.834; 0.0; 0.0376; -0.0225; 98.16; -0.21; -22.54; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 91089; 
-3.8269; -0.091; 9.0318; 0.0324; 0.0642; 0.0; 98.05; -0.12; -22.52; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 91600; 
-3.7835; 0.0377; 9.6605; 0.0; -0.068; 0.0; 97.82; -0.02; -22.25; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 92168; 
-3.6891; -0.0051; 9.1663; 0.0; -0.021; 0.0; 97.89; -0.39; -22.19; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 92668; 
-3.5342; 0.2099; 9.1363; 0.0; 0.0; -0.0213; 97.97; -0.44; -21.99; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 93168; 
-3.396; 0.0138; 9.2829; -0.0254; 0.0; 0.0; 97.88; -0.4; -21.6; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 93669; 
-3.503; 0.0624; 9.2626; 0.0; 0.0; 0.0; 98.02; -0.41; -21.21; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 94169; 
-3.4222; 0.0934; 9.3864; 0.0; -0.0465; 0.0; 97.94; -0.19; -21.03; 44.929684; -93.09891; 793.9; 40.5; 29.0; 65.7; 60.0; 3.792; 94670; 
-3.4571; 0.1174; 9.363; 0.0; 0.0216; 0.0; 97.83; -0.07; -20.79; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 95202; 
-3.4259; 0.0311; 9.2093; 0.0; 0.0313; 0.0; 97.93; -0.1; -20.51; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 95702; 
-3.2752; -0.0106; 9.4753; 0.0; -0.0485; 0.0; 97.91; -0.17; -20.26; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 96204; 
-2.8733; 0.1154; 8.3676; 0.0451; -0.1272; 0.0305; 97.74; -0.55; -19.37; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 96719; 
-3.0134; -0.0991; 9.3826; -0.071; -0.0504; -0.0195; 97.76; -0.21; -18.11; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 97232; 
-3.0903; -0.1215; 9.4257; -0.0474; 0.0; 0.0; 97.69; 0.18; -18.28; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 97732; 
-3.1975; -0.1165; 9.6042; 0.0218; 0.0; 0.0; 98.18; 0.25; -18.65; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 98253; 
-3.0646; -0.1922; 9.4476; 0.0; -0.0379; 0.0; 98.09; 0.4; -18.56; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 98759; 
-3.1905; -0.081; 9.6205; 0.0187; 0.0506; 0.0; 98.02; 0.61; -18.37; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 99259; 
-2.9933; -0.0198; 9.1005; 0.0; -0.0283; 0.0; 98.05; 0.55; -18.44; 44.92964; -93.09974; 800.3; 45.899998; 29.0; 65.7; 60.0; 3.792; 99791; 
-3.231; -0.1439; 9.913; 0.0646; 0.0697; -0.0354; 98.23; 0.69; -18.49; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 100292; 
-3.1294; -0.0313; 9.3159; 0.0208; -0.0369; 0.0; 97.92; 0.05; -18.41; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 100798; 
-3.017; -0.068; 9.018; 0.0346; -0.0539; 0.0499; 97.97; -0.18; -18.17; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 101299; 
-3.2454; -0.0573; 9.9709; 0.0228; 0.0655; 0.0; 98.11; 0.02; -18.2; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 101804; 
-3.1378; 0.1018; 9.4675; 0.0439; 0.0; 0.0; 98.26; -0.79; -18.73; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 102315; 
-3.1346; 0.2075; 9.5287; -0.0212; 0.0; 0.0; 98.35; -1.17; -18.84; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 102815; 
-3.0598; 0.0558; 9.3177; -0.0231; -0.0306; 0.0; 97.99; -0.77; -18.69; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 103315; 
-2.7583; 0.2257; 9.4675; 0.0429; 0.025; 0.0; 97.88; -1.19; -17.72; 44.929558; -93.10053; 795.5; 45.899998; 22.6; 65.7; 60.0; 3.792; 103815; 
-2.7414; 0.7613; 9.6139; 0.0; 0.0; -0.0455; 98.46; -2.36; -17.41; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 104348; 
-2.4094; 0.5827; 9.4088; -0.0289; -0.0816; -0.0409; 98.38; -2.55; -16.49; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 104848; 
-2.3562; 0.6889; 9.6757; 0.086; 0.0; 0.0; 97.46; -3.32; -15.2; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 105362; 
-2.3991; 0.4934; 9.568; 0.0; 0.0879; 0.0; 97.32; -3.4; -15.57; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 105863; 
-1.9546; 0.2253; 9.8824; -0.0481; 0.0; 0.0; 96.71; -2.27; -14.04; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 106364; 
-1.9283; 0.454; 10.0332; 0.0; -0.0389; 0.0; 96.55; -1.47; -13.09; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 65.7; 60.0; 3.792; 106864; 
-1.6984; 0.3991; 9.7376; -0.0256; -0.0196; -0.0306; 97.13; -1.68; -11.83; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 107365; 
-1.5487; 0.4461; 9.7515; 0.0; 0.0; -0.0378; 96.79; -1.76; 10.98; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 107896; 
-1.3852; 1.4539; 9.578; 0.0478; 0.0; -0.1663; 100.03; -4.06; -9.52; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 108414; 
-2.2757; 2.3013; 8.9773; 0.1384; 0.0; -0.2718; 105.0; -7.76; -9.84; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 108914; 
-2.2329; 2.3012; 9.2262; 0.1458; -0.0375; -0.4072; 110.26; -11.52; -11.55; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 109415; 
-2.9772; 2.3672; 9.3335; 0.2332; 0.0403; -0.4541; 92.06; -11.52; 11.55; 44.92953; -93.10109; 795.5; 45.899998; 29.0; 64.8; 59.0; 3.784; 109925; 
-3.2631; 2.8115; 9.7102; 0.1448; -0.1313; -0.4648; 113.11; -14.38; -18.37; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 110435; 
-3.7692; 2.9661; 8.8056; 0.1405; 0.02; -0.4136; 115.36; -15.61; -20.8; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 110957; 
-3.8361; 2.3085; 9.128; 0.1181; -0.0439; -0.3081; 116.2; -14.61; -23.14; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 111458; 
-4.2289; 1.6165; 8.8198; 0.0499; 0.0339; -0.2058; 113.07; -12.13; -24.35; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 111958; 
-3.853; 0.7059; 9.2541; 0.0; -0.0503; -0.0606; 109.44; -9.33; -24.66; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 112464; 
-3.8683; 0.115; 9.2719; 0.0; 0.0691; 0.0; 107.31; -6.26; -24.21; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 112964; 
-3.9449; -0.0748; 9.1734; -0.0481; -0.0545; -0.0965; 106.44; -4.34; -23.97; 44.929558; -93.10182; 806.1; 20.699999; 19.4; 64.8; 59.0; 3.784; 113464; 
-3.9189; 0.3227; 9.1681; -0.0236; 0.0; -0.0176; 105.63; -4.02; 23.96; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 113964; 
-3.399; 0.2629; 9.5105; 0.0; 0.0202; 0.0; 106.21; -2.69; -23.64; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 114464; 
-2.8453; 0.0587; 9.5103; 0.0; 0.0; 0.0; 106.17; -2.01; -21.93; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 114965; 
-3.2976; -0.029; 9.1377; 0.0191; 0.0; 0.0; 106.22; -1.36; -21.26; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 115465; 
-3.6575; 0.1058; 9.4912; 0.0; -0.0288; 0.0; 106.53; -0.97; -21.28; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 115974; 
-3.5059; -0.1022; 9.2301; -0.032; 0.0; 0.0; 106.84; -0.57; -21.39; 44.929623; -93.10205; 809.0; 20.699999; 25.8; 64.8; 59.0; 3.784; 116478; 
-3.6611; 0.0177; 9.306; -0.0351; 0.05; 0.0; 107.02; -0.24; -21.36; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 116978; 
-3.5897; -0.1307; 9.3081; 0.0; 0.0; 0.0; 106.95; -0.02; -21.39; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 117478; 
-3.5476; -0.0946; 9.3461; 0.0; 0.0307; 0.0; 107.08; -0.03; -21.32; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 117978; 
-3.4352; -0.3018; 9.5141; 0.096; 0.0; 0.0723; 106.69; -0.07; -21.13; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 118480; 
-3.4345; 0.0615; 8.9864; 0.0; 0.0425; 0.0199; 106.76; -0.69; -20.96; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 118981; 
-3.5583; -0.3039; 9.6138; 0.0; 0.0; 0.059; 106.14; -0.51; -20.99; 44.928783; -93.0976; ; ; 503.2; 64.8; 59.0; 3.784; 119481; 
-3.4729; 0.0169; 9.4011; -0.0382; -0.0258; 0.0224; 106.17; -0.26; -20.77; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 119981; 
-2.8144; -0.1916; 9.6459; 0.0; 0.0; 0.0349; 105.89; -0.04; -19.91; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 120510; 
-2.8588; -0.3863; 9.7866; 0.0314; 0.068; 0.0641; 105.01; 0.52; -18.73; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 121010; 
-2.6448; -0.3648; 9.6632; -0.0483; -0.0247; 0.036; 105.16; 1.32; -17.73; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 121511; 
-2.6703; -0.9251; 9.932; 0.0; -0.0365; 0.0919; 104.67; 2.57; -17.2; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 122069; 
-2.5734; -0.6485; 8.8652; 0.0393; -0.0525; 0.0817; 105.15; 1.71; -16.36; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 122569; 
-2.8273; -0.2364; 10.1374; -0.1141; -0.1826; 0.0447; 105.62; 1.35; -16.08; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 123080; 
-3.0016; 0.2536; 11.0235; 0.0319; 0.0; 0.0457; 106.27; 0.98; -16.76; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 123581; 
-2.848; 0.1819; 9.5898; -0.0362; -0.0251; 0.0241; 107.74; 0.14; -16.84; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 124082; 
-2.8686; 0.0638; 9.6435; 0.0; 0.0272; 0.0536; 109.18; 0.33; -16.83; 44.930393; -93.1021; 810.6; 49.5; 48.4; 64.8; 59.0; 3.784; 124587; 
-2.864; 0.1757; 9.535; 0.0; 0.0; 0.0255; 110.31; -0.17; -16.8; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 125088; 
-2.8833; 0.2489; 9.5025; -0.0176; -0.0198; 0.0379; 108.99; -0.31; -16.89; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 125619; 
-2.9406; -0.0949; 9.6236; -0.0196; 0.0; 0.0386; 105.47; -0.1; -17.03; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 126119; 
-2.8236; -0.1709; 9.1578; 0.0; 0.0; 0.0454; 103.3; 0.11; -16.94; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 126622; 
-2.9381; -0.0097; 9.6465; 0.0; 0.0621; 0.0387; 104.06; 0.19; -17.08; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 127175; 
-2.923; -0.0832; 9.5709; 0.0; 0.0269; 0.0392; 100.74; 0.32; -17.15; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 127707; 
-2.8305; -0.3353; 9.3485; -0.0349; -0.0201; 0.0461; 101.67; 0.35; -17.28; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 128208; 
-2.9134; -0.4745; 9.7551; 0.0; 0.0; 0.0637; 104.69; 1.05; -17.14; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 128708; 
-2.7303; -0.4781; 9.4777; -0.0195; 0.0; 0.0596; 107.51; 1.56; -17.09; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 129238; 
-2.717; -0.4277; 9.327; 0.0; 0.0213; 0.0452; 105.39; 1.72; 16.99; 44.93106; -93.102196; 797.7; 52.199997; 29.0; 64.8; 59.0; 3.784; 129738; 
-2.6884; -0.051; 9.8039; -0.0491; -0.0278; 0.0; 104.62; 1.32; -16.51; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 130239; 
-2.1721; -0.0549; 9.7127; 0.0; 0.0; 0.0241; 106.66; 1.21; -16.24; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 130740; 
-1.6494; 0.2139; 9.9528; 0.0; 0.0288; 0.0196; 105.89; 0.61; -13.54; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 131258; 
-1.703; 0.2021; 9.8591; 0.0; 0.0; 0.0; 106.53; 0.51; -12.73; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 131763; 
-2.6261; 0.0593; 9.4346; -0.0185; -0.047; 0.0; 99.62; 0.39; 12.16; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 132263; 
-2.7088; 0.3625; 9.8509; 0.0; 0.049; 0.0; 103.32; -0.09; -13.81; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 132764; 
-2.5812; 0.2644; 9.6543; 0.0; 0.0; 0.0; 103.65; -0.08; -14.12; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 133274; 
-2.6926; 0.2251; 9.8215; -0.0192; -0.031; -0.0263; 104.41; -0.19; -14.58; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 133774; 
-2.717; 0.2739; 9.6241; 0.0; 0.0255; 0.0; 105.71; -0.67; -14.99; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 134274; 
-2.732; 0.3786; 9.6977; 0.0; -0.0331; -0.0322; 104.99; -1.14; -15.31; 44.931656; -93.102646; 795.5; 54.899998; 25.8; 64.8; 59.0; 3.784; 134797; 
-2.6574; 0.3148; 9.4829; 0.0382; 0.05; 0.0; 105.43; -1.37; -15.51; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 135297; 
-2.6685; 0.2899; 9.6426; 0.0477; 0.0692; 0.0; 106.19; -1.55; -15.65; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 135814; 
-2.7535; 0.3372; 9.626; 0.0; 0.0309; -0.0219; 105.24; -1.59; -15.68; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 136329; 
-2.799; 0.2868; 9.9607; 0.0231; 0.0; 0.0; 100.86; -1.6; -15.97; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 136831; 
-2.7845; 0.32; 9.7138; -0.0474; 0.0; -0.0343; 102.28; -1.56; -15.81; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 137334; 
-2.7659; 0.2432; 9.2576; -0.0261; -0.0213; -0.0213; 103.64; -1.57; -15.93; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 137834; 
-2.898; 0.1467; 9.5217; -0.0218; -0.05; 0.0; 99.09; -1.47; -16.11; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 138338; 
-2.8306; 0.1916; 9.4735; -0.025; 0.0; -0.0232; 98.09; -1.2; -16.33; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 138842; 
-2.8782; 0.1311; 9.428; 0.0198; 0.0; 0.0; 97.11; -1.01; -16.52; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 139342; 
-2.8573; 0.0995; 9.4452; 0.0283; 0.0469; 0.0; 100.93; -0.9; -16.74; 44.932175; -93.10317; 786.8; 52.199997; 29.0; 64.8; 59.0; 3.784; 139846; 
-2.9743; 0.096; 9.4837; 0.024; -0.0288; 0.0; 101.46; -0.81; -16.9; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 140370; 
-2.942; 0.3322; 9.5674; 0.0; -0.0234; 0.0; 100.52; -0.91; -17.08; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 140870; 
-2.9501; 0.0742; 9.4775; 0.0; -0.0415; 0.0; 99.25; -0.9; -17.22; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 141371; 
-2.7133; 0.184; 9.4046; -0.0241; -0.0479; -0.0342; 101.94; -0.89; -16.98; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 141874; 
-2.661; -0.012; 9.709; 0.0; 0.0; 0.0; 103.64; -0.99; -16.43; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 142374; 
-2.5208; 0.1139; 9.1101; 0.0; 0.0406; 0.0; 103.0; -1.06; -16.02; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 142874; 
-2.7228; 0.1287; 10.1037; 0.0238; 0.0257; 0.0; 104.65; -0.95; -15.85; 44.932648; -93.10379; 786.8; 50.399998; 19.4; 64.8; 59.0; 3.784; 143401; 
-2.5743; 0.1144; 9.2243; -0.0296; -0.0457; -0.0231; 103.64; -0.99; -15.69; 44.93296; -93.10422; 786.1; 50.399998; 29.0; 64.8; 59.0; 3.784; 143906; 
-2.5402; -0.1111; 9.5413; 0.0; -0.0521; 0.0; 96.99; -0.93; -15.59; 44.93296; -93.10422; 786.1; 50.399998; 29.0; 64.8; 59.0; 3.784; 144406; 
